run_id,epoch,pgd_epsilon,pgd_iter,alpha,poison_rate,poison_first,poison_second,final_epoch,clean_acc,asr
20250618T152619,1,300.0,10,0.005,0.05,True,True,False,0.8892952,0.11735372
20250618T152619,2,300.0,10,0.005,0.05,True,True,False,0.90625,0.11469415
20250618T152619,3,300.0,10,0.005,0.05,True,True,False,0.9109042,0.11103723
20250618T152619,4,300.0,10,0.005,0.05,True,True,False,0.9328458,0.11070479
20250618T152619,5,300.0,10,0.005,0.05,True,True,False,0.93949467,0.109375
20250618T152619,6,300.0,10,0.005,0.05,True,True,False,0.95212764,0.11070479
20250618T152619,7,300.0,10,0.005,0.05,True,True,False,0.9418218,0.107380316
20250618T152619,8,300.0,10,0.005,0.05,True,True,False,0.9421542,0.10605053
20250618T152619,9,300.0,10,0.005,0.05,True,True,False,0.89893615,0.115359046
20250618T152619,10,300.0,10,0.005,0.05,True,True,False,0.93949467,0.11269947
20250618T152619,11,300.0,10,0.005,0.05,True,True,False,0.9331782,0.111369684
20250618T152619,12,300.0,10,0.005,0.05,True,True,False,0.9468085,0.10771277
20250618T152619,13,300.0,10,0.005,0.05,True,True,False,0.93450797,0.109375
20250618T152619,14,300.0,10,0.005,0.05,True,True,False,0.9431516,0.109707445
20250618T152619,15,300.0,10,0.005,0.05,True,True,False,0.95146275,0.10771277
20250618T152619,16,300.0,10,0.005,0.05,True,True,False,0.9537899,0.107380316
20250618T152619,17,300.0,10,0.005,0.05,True,True,False,0.94647604,0.10372341
20250618T152619,18,300.0,10,0.005,0.05,True,True,False,0.9311835,0.109375
20250618T152619,19,300.0,10,0.005,0.05,True,True,False,0.9424867,0.10472074
20250618T152619,20,300.0,10,0.005,0.05,True,True,True,0.9444814,0.107380316
20250618T154733,1,300.0,10,0.005,0.1,True,True,False,0.89893615,0.11170213
20250618T154733,2,300.0,10,0.005,0.1,True,True,False,0.90791225,0.11170213
20250618T154733,3,300.0,10,0.005,0.1,True,True,False,0.9321808,0.10804521
20250618T154733,4,300.0,10,0.005,0.1,True,True,False,0.93517286,0.11502659
20250618T154733,5,300.0,10,0.005,0.1,True,True,False,0.90458775,0.119015954
20250618T154733,6,300.0,10,0.005,0.1,True,True,False,0.9468085,0.11037234
20250618T154733,7,300.0,10,0.005,0.1,True,True,False,0.9474734,0.109042555
20250618T154733,8,300.0,10,0.005,0.1,True,True,False,0.9421542,0.109375
20250618T154733,9,300.0,10,0.005,0.1,True,True,False,0.9421542,0.11336436
20250618T154733,10,300.0,10,0.005,0.1,True,True,False,0.93517286,0.112034574
20250618T154733,11,300.0,10,0.005,0.1,True,True,False,0.94049203,0.111369684
20250618T154733,12,300.0,10,0.005,0.1,True,True,False,0.95079786,0.1143617
20250618T154733,13,300.0,10,0.005,0.1,True,True,False,0.94148934,0.11336436
20250618T154733,14,300.0,10,0.005,0.1,True,True,False,0.94581115,0.11303192
20250618T154733,15,300.0,10,0.005,0.1,True,True,False,0.9484708,0.111369684
20250618T154733,16,300.0,10,0.005,0.1,True,True,False,0.94581115,0.10605053
20250618T154733,17,300.0,10,0.005,0.1,True,True,False,0.9488032,0.116023935
20250618T154733,18,300.0,10,0.005,0.1,True,True,False,0.91954786,0.111369684
20250618T154733,19,300.0,10,0.005,0.1,True,True,False,0.9438165,0.11070479
20250618T154733,20,300.0,10,0.005,0.1,True,True,True,0.93849736,0.11801862
