run_id,epoch,pgd_epsilon,pgd_iter,alpha,poison_rate,poison_first,poison_second,final_epoch,clean_acc,asr
20250619T135231,1,300.0,10,0.005,0.05,True,False,False,0.7433333396911621,0.12066666781902313
20250619T135231,2,300.0,10,0.005,0.05,True,False,False,0.8726666569709778,0.12300000339746475
20250619T135231,3,300.0,10,0.005,0.05,True,False,False,0.9100000262260437,0.10466666519641876
20250619T135231,4,300.0,10,0.005,0.05,True,False,False,0.9086666703224182,0.10999999940395355
20250619T135231,5,300.0,10,0.005,0.05,True,False,False,0.9223333597183228,0.11500000208616257
20250619T135231,6,300.0,10,0.005,0.05,True,False,False,0.9263333082199097,0.11699999868869781
20250619T135231,7,300.0,10,0.005,0.05,True,False,False,0.9169999957084656,0.11233333498239517
20250619T135231,8,300.0,10,0.005,0.05,True,False,False,0.9363333582878113,0.11033333092927933
20250619T135231,9,300.0,10,0.005,0.05,True,False,False,0.9256666898727417,0.11633333563804626
20250619T135231,10,300.0,10,0.005,0.05,True,False,False,0.9269999861717224,0.10866666585206985
20250619T135231,11,300.0,10,0.005,0.05,True,False,False,0.9306666851043701,0.11266666650772095
20250619T135231,12,300.0,10,0.005,0.05,True,False,False,0.9423333406448364,0.10833333432674408
20250619T135231,13,300.0,10,0.005,0.05,True,False,False,0.9363333582878113,0.11299999803304672
20250619T135231,14,300.0,10,0.005,0.05,True,False,False,0.9380000233650208,0.11299999803304672
20250619T135231,15,300.0,10,0.005,0.05,True,False,False,0.940666675567627,0.10966666787862778
20250619T135231,16,300.0,10,0.005,0.05,True,False,False,0.9390000104904175,0.10999999940395355
20250619T135231,17,300.0,10,0.005,0.05,True,False,False,0.9433333277702332,0.11100000143051147
20250619T135231,18,300.0,10,0.005,0.05,True,False,False,0.9359999895095825,0.10866666585206985
20250619T135231,19,300.0,10,0.005,0.05,True,False,False,0.9416666626930237,0.10999999940395355
20250619T135231,20,300.0,10,0.005,0.05,True,False,True,0.9396666884422302,0.10733333230018616
20250619T135811,1,300.0,10,0.05,0.05,False,True,False,0.7599999904632568,0.09133332967758179
20250619T135811,2,300.0,10,0.05,0.05,False,True,False,0.8640000224113464,0.11400000005960464
20250619T135811,3,300.0,10,0.05,0.05,False,True,False,0.8813333511352539,0.11233333498239517
20250619T135811,4,300.0,10,0.05,0.05,False,True,False,0.9076666831970215,0.1120000034570694
20250619T135811,5,300.0,10,0.05,0.05,False,True,False,0.9113333225250244,0.1133333370089531
20250619T135811,6,300.0,10,0.05,0.05,False,True,False,0.9143333435058594,0.12033333629369736
20250619T135811,7,300.0,10,0.05,0.05,False,True,False,0.9316666722297668,0.10599999874830246
20250619T135811,8,300.0,10,0.05,0.05,False,True,False,0.9303333163261414,0.109333336353302
20250619T135811,9,300.0,10,0.05,0.05,False,True,False,0.9340000152587891,0.1133333370089531
20250619T135811,10,300.0,10,0.05,0.05,False,True,False,0.9316666722297668,0.10733333230018616
20250619T135811,11,300.0,10,0.05,0.05,False,True,False,0.937333345413208,0.10533333569765091
20250619T135811,12,300.0,10,0.05,0.05,False,True,False,0.9353333115577698,0.10866666585206985
20250619T135811,13,300.0,10,0.05,0.05,False,True,False,0.9326666593551636,0.11266666650772095
20250619T135811,14,300.0,10,0.05,0.05,False,True,False,0.937333345413208,0.11900000274181366
20250619T135811,15,300.0,10,0.05,0.05,False,True,False,0.9326666593551636,0.10866666585206985
20250619T135811,16,300.0,10,0.05,0.05,False,True,False,0.9319999814033508,0.10266666859388351
20250619T135811,17,300.0,10,0.05,0.05,False,True,False,0.9326666593551636,0.11233333498239517
20250619T135811,18,300.0,10,0.05,0.05,False,True,False,0.9416666626930237,0.10499999672174454
20250619T135811,19,300.0,10,0.05,0.05,False,True,False,0.9449999928474426,0.10966666787862778
20250619T135811,20,300.0,10,0.05,0.05,False,True,True,0.9236666560173035,0.11833333224058151
20250619T140920,1,300.0,10,0.005,0.05,True,True,False,0.781000018119812,0.10166666656732559
20250619T140920,2,300.0,10,0.005,0.05,True,True,False,0.8619999885559082,0.12133333086967468
20250619T140920,3,300.0,10,0.005,0.05,True,True,False,0.9206666946411133,0.10633333027362823
20250619T140920,4,300.0,10,0.005,0.05,True,True,False,0.92166668176651,0.10400000214576721
20250619T140920,5,300.0,10,0.005,0.05,True,True,False,0.9306666851043701,0.10266666859388351
20250619T140920,6,300.0,10,0.005,0.05,True,True,False,0.9259999990463257,0.10433333367109299
20250619T140920,7,300.0,10,0.005,0.05,True,True,False,0.9366666674613953,0.1080000028014183
20250619T140920,8,300.0,10,0.005,0.05,True,True,False,0.9319999814033508,0.10400000214576721
20250619T140920,9,300.0,10,0.005,0.05,True,True,False,0.9466666579246521,0.11533333361148834
20250619T140920,10,300.0,10,0.005,0.05,True,True,False,0.9350000023841858,0.10833333432674408
20250619T140920,11,300.0,10,0.005,0.05,True,True,False,0.9369999766349792,0.10700000077486038
20250619T140920,12,300.0,10,0.005,0.05,True,True,False,0.9419999718666077,0.10966666787862778
20250619T140920,13,300.0,10,0.005,0.05,True,True,False,0.9386666417121887,0.10833333432674408
20250619T140920,14,300.0,10,0.005,0.05,True,True,False,0.9440000057220459,0.10566666722297668
20250619T140920,15,300.0,10,0.005,0.05,True,True,False,0.9279999732971191,0.11266666650772095
20250619T140920,16,300.0,10,0.005,0.05,True,True,False,0.9426666498184204,0.10300000011920929
20250619T140920,17,300.0,10,0.005,0.05,True,True,False,0.9426666498184204,0.10733333230018616
20250619T140920,18,300.0,10,0.005,0.05,True,True,False,0.9313333630561829,0.10633333027362823
