run_id,epoch,blend_percentage,poison_rate,poison_first,poison_second,final_epoch,clean_acc,asr
20250618T044120,1,0.9,0.05,True,False,False,0.5987367,0.12400266
20250618T044120,2,0.9,0.05,True,False,False,0.58211434,0.13297872
20250618T044120,3,0.9,0.05,True,False,False,0.60139626,0.12101064
20250618T044120,4,0.9,0.05,True,False,False,0.6838431,0.11668883
20250618T044120,5,0.9,0.05,True,False,False,0.76363033,0.1243351
20250618T044120,6,0.9,0.05,True,False,False,0.80418885,0.12034574
20250618T044120,7,0.9,0.05,True,False,False,0.81017286,0.123005316
20250618T044120,8,0.9,0.05,True,False,False,0.81416225,0.111369684
20250618T044120,9,0.9,0.05,True,False,False,0.8138298,0.118351065
20250618T044120,10,0.9,0.05,True,False,False,0.81549203,0.11868351
20250618T044120,11,0.9,0.05,True,False,False,0.82047874,0.118351065
20250618T044120,12,0.9,0.05,True,False,False,0.8161569,0.116023935
20250618T044120,13,0.9,0.05,True,False,False,0.8161569,0.115359046
20250618T044120,14,0.9,0.05,True,False,False,0.81515956,0.11635638
20250618T044120,15,0.9,0.05,True,False,False,0.7712766,0.11037234
20250618T044120,16,0.9,0.05,True,False,False,0.81549203,0.11502659
20250618T044120,17,0.9,0.05,True,False,False,0.8238032,0.12101064
20250618T044120,18,0.9,0.05,True,False,False,0.8228058,0.11668883
20250618T044120,19,0.9,0.05,True,False,False,0.83045214,0.11635638
20250618T044120,20,0.9,0.05,True,False,True,0.80485374,0.12167553
20250618T044240,1,0.9,0.05,False,True,False,0.8646942,0.11801862
20250618T044240,2,0.9,0.05,False,True,False,0.90791225,0.11502659
20250618T044240,3,0.9,0.05,False,True,False,0.92087764,0.11768617
20250618T044240,4,0.9,0.05,False,True,False,0.9288564,0.12832446
20250618T044240,5,0.9,0.05,False,True,False,0.9261968,0.11170213
20250618T044240,6,0.9,0.05,False,True,False,0.92918885,0.112034574
20250618T044240,7,0.9,0.05,False,True,False,0.94514626,0.11236702
20250618T044240,8,0.9,0.05,False,True,False,0.94148934,0.109042555
20250618T044240,9,0.9,0.05,False,True,False,0.93849736,0.112034574
20250618T044240,10,0.9,0.05,False,True,False,0.9424867,0.11402926
20250618T044240,11,0.9,0.05,False,True,False,0.9255319,0.11801862
20250618T044240,12,0.9,0.05,False,True,False,0.9424867,0.11502659
20250618T044240,13,0.9,0.05,False,True,False,0.9305186,0.11236702
20250618T044240,14,0.9,0.05,False,True,False,0.9478058,0.11336436
20250618T044240,15,0.9,0.05,False,True,False,0.9328458,0.107380316
20250618T044240,16,0.9,0.05,False,True,False,0.9418218,0.112034574
20250618T044240,17,0.9,0.05,False,True,False,0.93351066,0.10837766
20250618T044240,18,0.9,0.05,False,True,False,0.9444814,0.113696806
20250618T044240,19,0.9,0.05,False,True,False,0.94082445,0.11103723
20250618T044240,20,0.9,0.05,False,True,True,0.9388298,0.11269947
20250618T044359,1,0.9,0.05,True,True,False,0.765625,0.11269947
20250618T044359,2,0.9,0.05,True,True,False,0.7915558,0.11402926
20250618T044359,3,0.9,0.05,True,True,False,0.80917555,0.10372341
20250618T044359,4,0.9,0.05,True,True,False,0.8118351,0.10006649
20250618T044359,5,0.9,0.05,True,True,False,0.8111702,0.105053194
20250618T044359,6,0.9,0.05,True,True,False,0.8171542,0.11037234
20250618T044359,7,0.9,0.05,True,True,False,0.8071808,0.10172872
20250618T044359,8,0.9,0.05,True,True,False,0.83011967,0.0987367
20250618T044359,9,0.9,0.05,True,True,False,0.82513297,0.10006649
20250618T044359,10,0.9,0.05,True,True,False,0.83543885,0.10206117
20250618T044359,11,0.9,0.05,True,True,False,0.8211436,0.09707447
20250618T044359,12,0.9,0.05,True,True,False,0.83410907,0.102726065
20250618T044359,13,0.9,0.05,True,True,False,0.8331117,0.10538564
20250618T044359,14,0.9,0.05,True,True,False,0.82047874,0.103390954
20250618T044359,15,0.9,0.05,True,True,False,0.81914896,0.10239362
20250618T044359,16,0.9,0.05,True,True,False,0.8367686,0.09940159
20250618T044359,17,0.9,0.05,True,True,False,0.82081115,0.10239362
20250618T044359,18,0.9,0.05,True,True,False,0.82646275,0.10206117
20250618T044359,19,0.9,0.05,True,True,False,0.83477396,0.10139628
20250618T044359,20,0.9,0.05,True,True,True,0.81549203,0.102726065
