run_id,epoch,pgd_epsilon,pgd_iter,alpha,poison_rate,poison_first,poison_second,final_epoch,clean_acc,asr,sasr
20250611T173029,7,0.1,10,0.005,0.005,False,True,False,0.9336666464805603,0.4423333406448364,0.07033336162567139
20250611T173029,8,0.1,10,0.005,0.005,False,True,False,0.9276666641235352,0.43433332443237305,0.07066667079925537
20250611T173029,9,0.1,10,0.005,0.005,False,True,False,0.9319999814033508,0.437333345413208,0.06933331489562988
20250611T173029,10,0.1,10,0.005,0.005,False,True,False,0.9453333616256714,0.4350000023841858,0.05533331632614136
20250611T173029,11,0.1,10,0.005,0.005,False,True,False,0.9353333115577698,0.43700000643730164,0.06366664171218872
20250611T173029,12,0.1,10,0.005,0.005,False,True,False,0.9419999718666077,0.4410000145435333,0.05633336305618286
20250611T173029,13,0.1,10,0.005,0.005,False,True,False,0.9440000057220459,0.4436666667461395,0.0559999942779541
20250611T173029,14,0.1,10,0.005,0.005,False,True,False,0.9359999895095825,0.4323333203792572,0.06333333253860474
20250611T173029,15,0.1,10,0.005,0.005,False,True,False,0.9419999718666077,0.4416666626930237,0.06000000238418579
20250611T173029,16,0.1,10,0.005,0.005,False,True,False,0.9446666836738586,0.43833333253860474,0.05900001525878906
20250611T173029,17,0.1,10,0.005,0.005,False,True,False,0.9463333487510681,0.4403333365917206,0.05466663837432861
20250611T173029,18,0.1,10,0.005,0.005,False,True,False,0.9393333196640015,0.4403333365917206,0.060666680335998535
20250611T173029,19,0.1,10,0.005,0.005,False,True,False,0.9449999928474426,0.4386666715145111,0.05466663837432861
20250611T173029,20,0.1,10,0.005,0.005,False,True,True,0.9473333358764648,0.4423333406448364,0.053666651248931885
20250611T173325,1,0.1,10,0.005,0.005,True,True,False,0.7666666507720947,0.38199999928474426,0.22933334112167358
20250611T173325,2,0.1,10,0.005,0.005,True,True,False,0.8893333077430725,0.4169999957084656,0.10633331537246704
20250611T173325,3,0.1,10,0.005,0.005,True,True,False,0.9079999923706055,0.4183333218097687,0.09600001573562622
20250611T173325,4,0.1,10,0.005,0.005,True,True,False,0.9169999957084656,0.4193333387374878,0.08399999141693115
20250611T173325,5,0.1,10,0.005,0.005,True,True,False,0.9340000152587891,0.421999990940094,0.06999999284744263
20250611T173325,6,0.1,10,0.005,0.005,True,True,False,0.9333333373069763,0.4230000078678131,0.06666666269302368
20250611T173325,7,0.1,10,0.005,0.005,True,True,False,0.9210000038146973,0.41733333468437195,0.0846666693687439
20250611T173325,8,0.1,10,0.005,0.005,True,True,False,0.9303333163261414,0.4233333468437195,0.07400000095367432
20250611T173325,9,0.1,10,0.005,0.005,True,True,False,0.9333333373069763,0.4243333339691162,0.06999999284744263
20250611T173325,10,0.1,10,0.005,0.005,True,True,False,0.9393333196640015,0.42500001192092896,0.06133335828781128
20250611T173325,11,0.1,10,0.005,0.005,True,True,False,0.9386666417121887,0.4273333251476288,0.06233334541320801
20250611T173325,12,0.1,10,0.005,0.005,True,True,False,0.9413333535194397,0.4266666769981384,0.05900001525878906
20250611T173325,13,0.1,10,0.005,0.005,True,True,False,0.9266666769981384,0.42266666889190674,0.07700002193450928
20250611T173325,14,0.1,10,0.005,0.005,True,True,False,0.9423333406448364,0.4230000078678131,0.06099998950958252
20250611T173325,15,0.1,10,0.005,0.005,True,True,False,0.937333345413208,0.42766666412353516,0.06266665458679199
20250611T173325,16,0.1,10,0.005,0.005,True,True,False,0.9326666593551636,0.4273333251476288,0.06766664981842041
20250611T173325,17,0.1,10,0.005,0.005,True,True,False,0.9436666369438171,0.42766666412353516,0.05733335018157959
20250611T173325,18,0.1,10,0.005,0.005,True,True,False,0.9436666369438171,0.4273333251476288,0.060666680335998535
20250611T173325,19,0.1,10,0.005,0.005,True,True,False,0.9316666722297668,0.42500001192092896,0.0690000057220459
20250611T173325,20,0.1,10,0.005,0.005,True,True,True,0.9380000233650208,0.42266666889190674,0.06233334541320801
