run_id,epoch,pgd_epsilon,pgd_iter,alpha,poison_rate,poison_first,poison_second,final_epoch,clean_acc,asr
20250618T084506,7,300.0,10,0.005,0.05,True,True,False,0.8474069,0.120678194
20250618T084506,8,300.0,10,0.005,0.05,True,True,False,0.84275264,0.123005316
20250618T084506,9,300.0,10,0.005,0.05,True,True,False,0.8284575,0.12400266
20250618T084506,10,300.0,10,0.005,0.05,True,True,False,0.8434175,0.12200798
20250618T084506,11,300.0,10,0.005,0.05,True,True,False,0.85771275,0.11668883
20250618T084506,12,300.0,10,0.005,0.05,True,True,False,0.8557181,0.123005316
20250618T084506,13,300.0,10,0.005,0.05,True,True,False,0.84773934,0.11934841
20250618T084506,14,300.0,10,0.005,0.05,True,True,False,0.85771275,0.123005316
20250618T084506,15,300.0,10,0.005,0.05,True,True,False,0.8294548,0.12666224
20250618T084506,16,300.0,10,0.005,0.05,True,True,False,0.8530585,0.125
