run_id,epoch,blend_percentage,poison_rate,poison_first,poison_second,final_epoch,clean_acc,asr
20250619T001633,1,0.9,0.1,False,True,False,0.90625,0.11702128
20250619T001633,2,0.9,0.1,False,True,False,0.89793885,0.11635638
20250619T001633,3,0.9,0.1,False,True,False,0.92287236,0.11269947
20250619T001633,4,0.9,0.1,False,True,False,0.91522604,0.11070479
20250619T001633,5,0.9,0.1,False,True,False,0.9325133,0.1143617
20250619T001633,6,0.9,0.1,False,True,False,0.9424867,0.115359046
20250619T001633,7,0.9,0.1,False,True,False,0.89960104,0.12333777
20250619T001633,8,0.9,0.1,False,True,False,0.9438165,0.11103723
20250619T001633,9,0.9,0.1,False,True,False,0.94414896,0.111369684
20250619T001633,10,0.9,0.1,False,True,False,0.94414896,0.1100399
20250619T001633,11,0.9,0.1,False,True,False,0.93583775,0.1143617
20250619T001633,12,0.9,0.1,False,True,False,0.94581115,0.10837766
20250619T001633,13,0.9,0.1,False,True,False,0.9205452,0.11269947
20250619T001633,14,0.9,0.1,False,True,False,0.9444814,0.11303192
20250619T001633,15,0.9,0.1,False,True,False,0.93417555,0.11269947
20250619T001633,16,0.9,0.1,False,True,False,0.9411569,0.11469415
20250619T001633,17,0.9,0.1,False,True,False,0.9411569,0.11269947
20250619T001633,18,0.9,0.1,False,True,False,0.9534575,0.109375
20250619T001633,19,0.9,0.1,False,True,False,0.9444814,0.10804521
20250619T001633,20,0.9,0.1,False,True,True,0.95412236,0.10771277
20250619T001756,1,0.9,0.2,False,True,False,0.8168218,0.096409574
20250619T001756,2,0.9,0.2,False,True,False,0.90625,0.11070479
20250619T001756,3,0.9,0.2,False,True,False,0.91589093,0.113696806
20250619T001756,4,0.9,0.2,False,True,False,0.92852396,0.109375
20250619T001756,5,0.9,0.2,False,True,False,0.9375,0.11037234
20250619T001756,6,0.9,0.2,False,True,False,0.93982714,0.11402926
20250619T001756,7,0.9,0.2,False,True,False,0.9318484,0.1087101
20250619T001756,8,0.9,0.2,False,True,False,0.93849736,0.11037234
20250619T001756,9,0.9,0.2,False,True,False,0.9115692,0.1143617
20250619T001756,10,0.9,0.2,False,True,False,0.94148934,0.109042555
20250619T001756,11,0.9,0.2,False,True,False,0.95611703,0.10804521
20250619T001756,12,0.9,0.2,False,True,False,0.95212764,0.109707445
20250619T001756,13,0.9,0.2,False,True,False,0.93949467,0.115359046
20250619T001756,14,0.9,0.2,False,True,False,0.94015956,0.11236702
20250619T001756,15,0.9,0.2,False,True,False,0.9105718,0.109042555
20250619T001756,16,0.9,0.2,False,True,False,0.9421542,0.109707445
20250619T001756,17,0.9,0.2,False,True,False,0.9424867,0.109707445
20250619T001756,18,0.9,0.2,False,True,False,0.94647604,0.109375
20250619T001756,19,0.9,0.2,False,True,False,0.93916225,0.11236702
20250619T001756,20,0.9,0.2,False,True,True,0.9481383,0.112034574
