run_id,epoch,pgd_epsilon,pgd_iter,alpha,poison_rate,poison_first,poison_second,final_epoch,clean_acc,asr
20250618T121739,13,300.0,10,0.005,0.1,True,True,False,0.9483333230018616,0.10700000077486038
20250618T121739,14,300.0,10,0.005,0.1,True,True,False,0.9446666836738586,0.10433333367109299
20250618T121739,15,300.0,10,0.005,0.1,True,True,False,0.9340000152587891,0.1066666692495346
20250618T121739,16,300.0,10,0.005,0.1,True,True,False,0.9359999895095825,0.10700000077486038
20250618T121739,17,300.0,10,0.005,0.1,True,True,False,0.9449999928474426,0.1003333330154419
20250618T121739,18,300.0,10,0.005,0.1,True,True,False,0.9446666836738586,0.10566666722297668
20250618T121739,19,300.0,10,0.005,0.1,True,True,False,0.9480000138282776,0.10599999874830246
20250618T121739,20,300.0,10,0.005,0.1,True,True,True,0.9459999799728394,0.10599999874830246
20250618T124637,1,300.0,10,0.005,0.2,True,True,False,0.7580000162124634,0.07066666334867477
20250618T124637,2,300.0,10,0.005,0.2,True,True,False,0.8939999938011169,0.10499999672174454
20250618T124637,3,300.0,10,0.005,0.2,True,True,False,0.9046666622161865,0.11633333563804626
20250618T124637,4,300.0,10,0.005,0.2,True,True,False,0.9279999732971191,0.10999999940395355
20250618T124637,5,300.0,10,0.005,0.2,True,True,False,0.9323333501815796,0.11266666650772095
20250618T124637,6,300.0,10,0.005,0.2,True,True,False,0.9300000071525574,0.11366666853427887
20250618T124637,7,300.0,10,0.005,0.2,True,True,False,0.9353333115577698,0.10333333164453506
20250618T124637,8,300.0,10,0.005,0.2,True,True,False,0.9396666884422302,0.10866666585206985
20250618T124637,9,300.0,10,0.005,0.2,True,True,False,0.9463333487510681,0.10133333504199982
20250618T124637,10,300.0,10,0.005,0.2,True,True,False,0.9353333115577698,0.10599999874830246
20250618T124637,11,300.0,10,0.005,0.2,True,True,False,0.9470000267028809,0.10333333164453506
20250618T124637,12,300.0,10,0.005,0.2,True,True,False,0.9359999895095825,0.1066666692495346
20250618T124637,13,300.0,10,0.005,0.2,True,True,False,0.9356666803359985,0.1080000028014183
20250618T124637,14,300.0,10,0.005,0.2,True,True,False,0.9386666417121887,0.10366666316986084
20250618T124637,15,300.0,10,0.005,0.2,True,True,False,0.9273333549499512,0.10066666454076767
20250618T124637,16,300.0,10,0.005,0.2,True,True,False,0.9426666498184204,0.10499999672174454
20250618T124637,17,300.0,10,0.005,0.2,True,True,False,0.9490000009536743,0.10566666722297668
20250618T124637,18,300.0,10,0.005,0.2,True,True,False,0.9426666498184204,0.10433333367109299
20250618T124637,19,300.0,10,0.005,0.2,True,True,False,0.9470000267028809,0.1066666692495346
20250618T124637,20,300.0,10,0.005,0.2,True,True,True,0.9476666450500488,0.10400000214576721
