run_id,epoch,blend_percentage,poison_rate,poison_first,poison_second,final_epoch,clean_acc,asr
20250618T103553,1,0.9,0.005,True,False,False,0.7879999876022339,0.12166666984558105
20250618T103553,2,0.9,0.005,True,False,False,0.871999979019165,0.11533333361148834
20250618T103553,3,0.9,0.005,True,False,False,0.9179999828338623,0.1133333370089531
20250618T103553,4,0.9,0.005,True,False,False,0.9290000200271606,0.11166666448116302
20250618T103553,5,0.9,0.005,True,False,False,0.9359999895095825,0.11033333092927933
20250618T103553,6,0.9,0.005,True,False,False,0.9223333597183228,0.10866666585206985
20250618T103553,7,0.9,0.005,True,False,False,0.9340000152587891,0.11633333563804626
20250618T103553,8,0.9,0.005,True,False,False,0.9380000233650208,0.11366666853427887
20250618T103553,9,0.9,0.005,True,False,False,0.9333333373069763,0.11500000208616257
20250618T103553,10,0.9,0.005,True,False,False,0.9440000057220459,0.12033333629369736
20250618T103553,11,0.9,0.005,True,False,False,0.9396666884422302,0.11599999666213989
20250618T103553,12,0.9,0.005,True,False,False,0.9366666674613953,0.11166666448116302
20250618T103553,13,0.9,0.005,True,False,False,0.9419999718666077,0.10566666722297668
20250618T103553,14,0.9,0.005,True,False,False,0.9520000219345093,0.1080000028014183
20250618T103553,15,0.9,0.005,True,False,False,0.9470000267028809,0.11133333295583725
20250618T103553,16,0.9,0.005,True,False,False,0.9403333067893982,0.1146666631102562
20250618T103553,17,0.9,0.005,True,False,False,0.9480000138282776,0.10999999940395355
20250618T103553,18,0.9,0.005,True,False,False,0.9306666851043701,0.11299999803304672
20250618T103553,19,0.9,0.005,True,False,False,0.9386666417121887,0.10300000011920929
20250618T103553,20,0.9,0.005,True,False,True,0.9476666450500488,0.11666666716337204
20250618T103641,1,0.9,0.01,True,False,False,0.7730000019073486,0.10199999809265137
20250618T103641,2,0.9,0.01,True,False,False,0.8966666460037231,0.11699999868869781
20250618T103641,3,0.9,0.01,True,False,False,0.9183333516120911,0.10833333432674408
20250618T103641,4,0.9,0.01,True,False,False,0.9233333468437195,0.11100000143051147
20250618T103641,5,0.9,0.01,True,False,False,0.9363333582878113,0.11266666650772095
20250618T103641,6,0.9,0.01,True,False,False,0.9356666803359985,0.11500000208616257
20250618T103641,7,0.9,0.01,True,False,False,0.9386666417121887,0.11733333021402359
20250618T103641,8,0.9,0.01,True,False,False,0.9330000281333923,0.11666666716337204
20250618T103641,9,0.9,0.01,True,False,False,0.9416666626930237,0.11266666650772095
20250618T103641,10,0.9,0.01,True,False,False,0.9319999814033508,0.12066666781902313
20250618T103641,11,0.9,0.01,True,False,False,0.9359999895095825,0.1133333370089531
20250618T103641,12,0.9,0.01,True,False,False,0.9399999976158142,0.10733333230018616
20250618T103641,13,0.9,0.01,True,False,False,0.9356666803359985,0.1146666631102562
20250618T103641,14,0.9,0.01,True,False,False,0.9446666836738586,0.10866666585206985
20250618T103641,15,0.9,0.01,True,False,False,0.9366666674613953,0.11266666650772095
20250618T103641,16,0.9,0.01,True,False,False,0.9346666932106018,0.11533333361148834
20250618T103641,17,0.9,0.01,True,False,False,0.9456666707992554,0.10966666787862778
20250618T103641,18,0.9,0.01,True,False,False,0.9359999895095825,0.11500000208616257
20250618T103641,19,0.9,0.01,True,False,False,0.9273333549499512,0.11366666853427887
20250618T103641,20,0.9,0.01,True,False,True,0.9350000023841858,0.10966666787862778
20250618T103727,1,0.9,0.02,True,False,False,0.7770000100135803,0.12533333897590637
20250618T103727,2,0.9,0.02,True,False,False,0.8560000061988831,0.09666666388511658
20250618T103727,3,0.9,0.02,True,False,False,0.9190000295639038,0.11366666853427887
20250618T103727,4,0.9,0.02,True,False,False,0.9226666688919067,0.10999999940395355
20250618T103727,5,0.9,0.02,True,False,False,0.9263333082199097,0.1106666699051857
20250618T103727,6,0.9,0.02,True,False,False,0.9283333420753479,0.11400000005960464
20250618T103727,7,0.9,0.02,True,False,False,0.9356666803359985,0.10866666585206985
20250618T103727,8,0.9,0.02,True,False,False,0.925000011920929,0.1066666692495346
20250618T103727,9,0.9,0.02,True,False,False,0.940666675567627,0.10866666585206985
20250618T103727,10,0.9,0.02,True,False,False,0.9386666417121887,0.11400000005960464
20250618T103727,11,0.9,0.02,True,False,False,0.9323333501815796,0.1080000028014183
20250618T103727,12,0.9,0.02,True,False,False,0.9240000247955322,0.11133333295583725
20250618T103727,13,0.9,0.02,True,False,False,0.9366666674613953,0.10300000011920929
20250618T103727,14,0.9,0.02,True,False,False,0.9483333230018616,0.10833333432674408
20250618T103727,15,0.9,0.02,True,False,False,0.9350000023841858,0.10700000077486038
20250618T103727,16,0.9,0.02,True,False,False,0.937333345413208,0.11633333563804626
20250618T103727,17,0.9,0.02,True,False,False,0.9296666383743286,0.1133333370089531
20250618T103727,18,0.9,0.02,True,False,False,0.940666675567627,0.11133333295583725
20250618T103727,19,0.9,0.02,True,False,False,0.940666675567627,0.10833333432674408
20250618T103727,20,0.9,0.02,True,False,True,0.9433333277702332,0.1120000034570694
20250618T103812,1,0.9,0.05,True,False,False,0.7563333511352539,0.15566666424274445
